country,indicator,Weeks,value,CWRT,source,month,year
Belgium,Sum week ICU occupancy,36,1565.0,-0.011866894690369278,Country_Website,September,2021
Belgium,Sum week ICU occupancy,37,1519.0,-0.005841162788255083,Country_Website,September,2021
Belgium,Sum week ICU occupancy,38,1476.0,-0.013396554391238435,Country_Website,September,2021
Belgium,Sum week ICU occupancy,39,1447.0,-0.006361456859930059,Country_Website,September,2021
Belgium,Weekly new hospital admissions per 100k,11,13.2263652490271,0.0,"TESSy COVID-19, national weekly data",March,2020
Belgium,Weekly new hospital admissions per 100k,12,13.2263652490271,0.0,"TESSy COVID-19, national weekly data",March,2020
Belgium,Weekly new hospital admissions per 100k,13,30.2974022863213,0.0,"TESSy COVID-19, national weekly data",March,2020
Belgium,Weekly new hospital admissions per 100k,14,30.7573743061366,0.0,"TESSy COVID-19, national weekly data",April,2020
Belgium,Weekly new hospital admissions per 100k,15,24.3785170502081,0.0,"TESSy COVID-19, national weekly data",April,2020
Belgium,Weekly new hospital admissions per 100k,16,16.680494756319,0.0,"TESSy COVID-19, national weekly data",April,2020
Belgium,Weekly new hospital admissions per 100k,17,12.1675617317166,0.0,"TESSy COVID-19, national weekly data",April,2020
Belgium,Weekly new hospital admissions per 100k,18,7.73273716330916,0.0,"TESSy COVID-19, national weekly data",May,2020
Belgium,Weekly new hospital admissions per 100k,19,5.41551962952291,0.0,"TESSy COVID-19, national weekly data",May,2020
Belgium,Weekly new hospital admissions per 100k,20,3.723169745297,0.0,"TESSy COVID-19, national weekly data",May,2020
Belgium,Weekly new hospital admissions per 100k,21,2.98547877012161,0.0,"TESSy COVID-19, national weekly data",May,2020
Belgium,Weekly new hospital admissions per 100k,22,2.12628575197614,0.0,"TESSy COVID-19, national weekly data",May,2020
Belgium,Weekly new hospital admissions per 100k,23,1.56216912390084,0.0,"TESSy COVID-19, national weekly data",June,2020
Belgium,Weekly new hospital admissions per 100k,24,1.24105658176567,0.0,"TESSy COVID-19, national weekly data",June,2020
Belgium,Weekly new hospital admissions per 100k,25,1.05880351731057,0.0,"TESSy COVID-19, national weekly data",June,2020
Belgium,Weekly new hospital admissions per 100k,26,0.850514300790458,0.0,"TESSy COVID-19, national weekly data",June,2020
Belgium,Weekly new hospital admissions per 100k,27,0.685618671045369,0.0,"TESSy COVID-19, national weekly data",July,2020
Belgium,Weekly new hospital admissions per 100k,28,0.564116628075304,0.0,"TESSy COVID-19, national weekly data",July,2020
Belgium,Weekly new hospital admissions per 100k,29,0.815799431370439,0.0,"TESSy COVID-19, national weekly data",July,2020
Belgium,Weekly new hospital admissions per 100k,30,1.07616095202058,0.0,"TESSy COVID-19, national weekly data",July,2020
Belgium,Weekly new hospital admissions per 100k,31,1.45802451564079,0.0,"TESSy COVID-19, national weekly data",August,2020
Belgium,Weekly new hospital admissions per 100k,32,1.64027758009588,0.0,"TESSy COVID-19, national weekly data",August,2020
Belgium,Weekly new hospital admissions per 100k,33,2.11760703462114,0.0,"TESSy COVID-19, national weekly data",August,2020
Belgium,Weekly new hospital admissions per 100k,34,1.47538195035079,0.0,"TESSy COVID-19, national weekly data",August,2020
Belgium,Weekly new hospital admissions per 100k,35,0.893907887565481,0.0,"TESSy COVID-19, national weekly data",August,2020
Belgium,Weekly new hospital admissions per 100k,36,1.03276736524556,0.0,"TESSy COVID-19, national weekly data",September,2020
Belgium,Weekly new hospital admissions per 100k,37,1.84856679661599,0.0,"TESSy COVID-19, national weekly data",September,2020
Belgium,Weekly new hospital admissions per 100k,38,2.75115340153648,0.0,"TESSy COVID-19, national weekly data",September,2020
Belgium,Weekly new hospital admissions per 100k,39,3.88806537504209,0.0,"TESSy COVID-19, national weekly data",September,2020
Belgium,Weekly new hospital admissions per 100k,40,4.69518608905753,0.0,"TESSy COVID-19, national weekly data",October,2020
Belgium,Weekly new hospital admissions per 100k,41,7.63727127240411,0.0,"TESSy COVID-19, national weekly data",October,2020
Belgium,Weekly new hospital admissions per 100k,42,15.3613297183583,0.0,"TESSy COVID-19, national weekly data",October,2020
Belgium,Weekly new hospital admissions per 100k,43,28.5443013806104,0.0,"TESSy COVID-19, national weekly data",October,2020
Belgium,Weekly new hospital admissions per 100k,44,39.8613488115364,0.0,"TESSy COVID-19, national weekly data",November,2020
Belgium,Weekly new hospital admissions per 100k,45,36.2943959786295,0.0,"TESSy COVID-19, national weekly data",November,2020
Belgium,Weekly new hospital admissions per 100k,46,28.1450803822801,0.0,"TESSy COVID-19, national weekly data",November,2020
Belgium,Weekly new hospital admissions per 100k,47,18.494346683515,0.0,"TESSy COVID-19, national weekly data",November,2020
Belgium,Weekly new hospital admissions per 100k,48,13.9206626374275,0.0,"TESSy COVID-19, national weekly data",November,2020
Belgium,Weekly new hospital admissions per 100k,49,11.4819430606712,0.0,"TESSy COVID-19, national weekly data",December,2020
Belgium,Weekly new hospital admissions per 100k,50,11.2562964094411,0.0,"TESSy COVID-19, national weekly data",December,2020
Belgium,Weekly new hospital admissions per 100k,51,10.8917902805309,0.0,"TESSy COVID-19, national weekly data",December,2020
Belgium,Weekly new hospital admissions per 100k,52,9.74619958967024,0.0,"TESSy COVID-19, national weekly data",December,2020
Belgium,Weekly new hospital admissions per 100k,00,8.84361298474976,0.0,"TESSy COVID-19, national weekly data",January,2021
Belgium,Weekly new hospital admissions per 100k,01,8.01045611866931,0.0,"TESSy COVID-19, national weekly data",January,2021
Belgium,Weekly new hospital admissions per 100k,02,7.29012257820392,0.0,"TESSy COVID-19, national weekly data",January,2021
Belgium,Weekly new hospital admissions per 100k,03,8.60060889880963,0.0,"TESSy COVID-19, national weekly data",January,2021
Belgium,Weekly new hospital admissions per 100k,04,7.26408642613891,0.0,"TESSy COVID-19, national weekly data",January,2021
Belgium,Weekly new hospital admissions per 100k,05,8.05384970544433,0.0,"TESSy COVID-19, national weekly data",February,2021
Belgium,Weekly new hospital admissions per 100k,06,7.23805027407389,0.0,"TESSy COVID-19, national weekly data",February,2021
Belgium,Weekly new hospital admissions per 100k,07,7.26408642613891,0.0,"TESSy COVID-19, national weekly data",February,2021
Belgium,Weekly new hospital admissions per 100k,08,9.1039745053999,0.0,"TESSy COVID-19, national weekly data",February,2021
Belgium,Weekly new hospital admissions per 100k,09,8.86097041945977,0.0,"TESSy COVID-19, national weekly data",March,2021
Belgium,Weekly new hospital admissions per 100k,10,9.82430804586529,0.0,"TESSy COVID-19, national weekly data",March,2021
Belgium,Weekly new hospital admissions per 100k,11,12.0026661019715,0.0,"TESSy COVID-19, national weekly data",March,2021
Belgium,Weekly new hospital admissions per 100k,12,14.6930684820229,0.0,"TESSy COVID-19, national weekly data",March,2021
Belgium,Weekly new hospital admissions per 100k,13,15.9948760852736,0.0,"TESSy COVID-19, national weekly data",April,2021
Belgium,Weekly new hospital admissions per 100k,14,15.4481168919083,0.0,"TESSy COVID-19, national weekly data",April,2021
Belgium,Weekly new hospital admissions per 100k,15,14.2591326142727,0.0,"TESSy COVID-19, national weekly data",April,2021
Belgium,Weekly new hospital admissions per 100k,16,13.8859477680075,0.0,"TESSy COVID-19, national weekly data",April,2021
Belgium,Weekly new hospital admissions per 100k,17,11.7162684292563,0.0,"TESSy COVID-19, national weekly data",May,2021
Belgium,Weekly new hospital admissions per 100k,18,9.88505906735032,0.0,"TESSy COVID-19, national weekly data",May,2021
Belgium,Weekly new hospital admissions per 100k,19,8.39231968228951,0.0,"TESSy COVID-19, national weekly data",May,2021
Belgium,Weekly new hospital admissions per 100k,20,7.20333540465388,0.0,"TESSy COVID-19, national weekly data",May,2021
Belgium,Weekly new hospital admissions per 100k,21,5.30269630390785,0.0,"TESSy COVID-19, national weekly data",May,2021
Belgium,Weekly new hospital admissions per 100k,22,4.33935867750234,0.0,"TESSy COVID-19, national weekly data",June,2021
Belgium,Weekly new hospital admissions per 100k,23,2.99415748747661,0.0,"TESSy COVID-19, national weekly data",June,2021
Belgium,Weekly new hospital admissions per 100k,24,2.0394985784261,0.0,"TESSy COVID-19, national weekly data",June,2021
Belgium,Weekly new hospital admissions per 100k,25,1.39727349415575,0.0,"TESSy COVID-19, national weekly data",June,2021
Belgium,Weekly new hospital admissions per 100k,26,0.945980191695509,0.0,"TESSy COVID-19, national weekly data",July,2021
Belgium,Weekly new hospital admissions per 100k,27,1.02408864789055,0.0,"TESSy COVID-19, national weekly data",July,2021
Belgium,Weekly new hospital admissions per 100k,28,1.46670323299579,0.0,"TESSy COVID-19, national weekly data",July,2021
Belgium,Weekly new hospital admissions per 100k,29,1.74442218835594,0.0,"TESSy COVID-19, national weekly data",July,2021
Belgium,Weekly new hospital admissions per 100k,30,2.17835805610617,0.0,"TESSy COVID-19, national weekly data",August,2021
Belgium,Weekly new hospital admissions per 100k,31,2.62965135856642,0.0,"TESSy COVID-19, national weekly data",August,2021
Belgium,Weekly new hospital admissions per 100k,32,3.33262746432179,0.0,"TESSy COVID-19, national weekly data",August,2021
Belgium,Weekly new hospital admissions per 100k,33,3.57563155026192,0.0,"TESSy COVID-19, national weekly data",August,2021
Belgium,Weekly new hospital admissions per 100k,34,3.65374000645697,0.0,"TESSy COVID-19, national weekly data",August,2021
Belgium,Weekly new hospital admissions per 100k,35,4.19182048246726,0.0,"TESSy COVID-19, national weekly data",September,2021
Belgium,Weekly new hospital admissions per 100k,36,3.69713359323199,0.0,"TESSy COVID-19, national weekly data",September,2021
Belgium,Weekly new hospital admissions per 100k,37,3.73184846265201,0.0,"TESSy COVID-19, national weekly data",September,2021
Belgium,Weekly new hospital admissions per 100k,38,3.08094466102666,0.0,"TESSy COVID-19, national weekly data",September,2021
Belgium,Weekly new hospital admissions per 100k,39,3.67977615852198,0.0,"TESSy COVID-19, national weekly data",October,2021
Bulgaria,Sum week hospital occupancy,15,1581.0,0.013080782929084434,External_Github,April,2020
Bulgaria,Sum week hospital occupancy,16,1633.0,0.017108815132083954,External_Github,April,2020
Bulgaria,Sum week hospital occupancy,17,1953.0,0.012327771298437984,External_Github,April,2020
Bulgaria,Sum week hospital occupancy,18,2165.0,0.009232481464352293,External_Github,April,2020
Bulgaria,Sum week hospital occupancy,19,2430.0,0.02782849269306964,External_Github,May,2020
Bulgaria,Sum week hospital occupancy,20,2449.0,-0.024772430059817663,External_Github,May,2020
Bulgaria,Sum week hospital occupancy,21,1950.0,-0.04751094437149683,External_Github,May,2020
Bulgaria,Sum week hospital occupancy,22,1408.0,-0.05259241125666836,External_Github,May,2020
Bulgaria,Sum week hospital occupancy,23,1018.0,0.0018570358059348813,External_Github,June,2020
Bulgaria,Sum week hospital occupancy,24,1324.0,0.06590863604972119,Country_Website,June,2020
Bulgaria,Sum week hospital occupancy,25,1965.0,0.04042177997713048,Country_Website,June,2020
Bulgaria,Sum week hospital occupancy,26,2614.0,0.03974384113571294,Country_Website,June,2020
Bulgaria,Sum week hospital occupancy,27,3094.0,0.012991505042818652,Country_Website,June,2020
Bulgaria,Sum week hospital occupancy,28,3482.0,0.02162687209280212,Country_Website,July,2020
Bulgaria,Sum week hospital occupancy,29,3983.0,0.017721147534980997,Country_Website,July,2020
Bulgaria,Sum week hospital occupancy,30,4526.0,0.018601317641567805,Country_Website,July,2020
Bulgaria,Sum week hospital occupancy,31,5111.0,0.0217756403432785,Country_Website,July,2020
Bulgaria,Sum week hospital occupancy,32,5935.0,0.005862872583139556,Country_Website,August,2020
Bulgaria,Sum week hospital occupancy,33,5844.0,-0.006520240690651269,Country_Website,August,2020
Bulgaria,Sum week hospital occupancy,34,5352.0,-0.011734552955033672,Country_Website,August,2020
Bulgaria,Sum week hospital occupancy,35,5076.0,-0.004272987018603014,Country_Website,August,2020
Bulgaria,Sum week hospital occupancy,36,5230.0,0.005611074068201161,Country_Website,August,2020
Bulgaria,Sum week hospital occupancy,37,5271.0,-0.005691179389065493,Country_Website,September,2020
Bulgaria,Sum week hospital occupancy,38,5143.0,-0.003314632157442543,Country_Website,September,2020
Bulgaria,Sum week hospital occupancy,39,5191.0,0.013928741848497683,Country_Website,September,2020
Bulgaria,Sum week hospital occupancy,40,5881.0,0.019990985826833674,Country_Website,September,2020
Bulgaria,Sum week hospital occupancy,41,7234.0,0.03780575369387118,Country_Website,October,2020
Bulgaria,Sum week hospital occupancy,42,9473.0,0.03019865643716213,Country_Website,October,2020
Bulgaria,Sum week hospital occupancy,43,12081.0,0.04015816618458201,Country_Website,October,2020
Bulgaria,Sum week hospital occupancy,44,16134.0,0.03623077336705438,Country_Website,October,2020
Bulgaria,Sum week hospital occupancy,45,22336.0,0.04775700930415128,Country_Website,November,2020
Bulgaria,Sum week hospital occupancy,46,31363.0,0.0439863419790929,Country_Website,November,2020
Bulgaria,Sum week hospital occupancy,47,39705.0,0.023963056345361666,Country_Website,November,2020
Bulgaria,Sum week hospital occupancy,48,45665.0,0.010464352447590253,Country_Website,November,2020
Bulgaria,Sum week hospital occupancy,49,47391.0,0.0018613373748213036,Country_Website,November,2020
Bulgaria,Sum week hospital occupancy,50,49117.0,0.004509948925708329,Country_Website,December,2020
Bulgaria,Sum week hospital occupancy,51,48395.0,-0.01236034367143557,Country_Website,December,2020
Bulgaria,Sum week hospital occupancy,52,41544.0,-0.025080523371943886,Country_Website,December,2020
Bulgaria,Sum week hospital occupancy,53,35225.0,-0.02146339454318047,Country_Website,December,2020
Bulgaria,Sum week hospital occupancy,01,30268.0,-0.015945587887301604,Country_Website,January,2021
Bulgaria,Sum week hospital occupancy,02,26493.0,-0.026472751356889868,Country_Website,January,2021
Bulgaria,Sum week hospital occupancy,03,21986.0,-0.027986058547338044,Country_Website,January,2021
Bulgaria,Sum week hospital occupancy,04,19970.0,-0.00039812904713965036,Country_Website,January,2021
Bulgaria,Sum week hospital occupancy,05,20842.0,0.011800446852677116,Country_Website,February,2021
Bulgaria,Sum week hospital occupancy,06,22531.0,0.011008884137533315,Country_Website,February,2021
Bulgaria,Sum week hospital occupancy,07,25297.0,0.01669964522398426,Country_Website,February,2021
Bulgaria,Sum week hospital occupancy,08,29596.0,0.026954015763033023,Country_Website,February,2021
Bulgaria,Sum week hospital occupancy,09,36022.0,0.024736880644561143,Country_Website,March,2021
Bulgaria,Sum week hospital occupancy,10,44461.0,0.026743125170008097,Country_Website,March,2021
Bulgaria,Sum week hospital occupancy,11,54733.0,0.026797140698027633,Country_Website,March,2021
